accuracy,loss,val_accuracy,val_loss
0.2316666692495346,2.300523281097412,0.25999999046325684,1.9297229051589966
0.3141666650772095,1.9248549938201904,0.3766666650772095,1.7689913511276245
0.33500000834465027,1.739052176475525,0.41333332657814026,1.6785788536071777
0.3608333468437195,1.6839416027069092,0.47333332896232605,1.6118661165237427
0.41749998927116394,1.5949746370315552,0.49000000953674316,1.500950574874878
0.414166659116745,1.5146527290344238,0.4866666793823242,1.5318492650985718
0.42916667461395264,1.4580386877059937,0.49000000953674316,1.4520037174224854
0.49000000953674316,1.4511470794677734,0.5066666603088379,1.415706992149353
0.4658333361148834,1.3777518272399902,0.4933333396911621,1.407868504524231
0.4675000011920929,1.3642162084579468,0.5166666507720947,1.3484563827514648
0.4950000047683716,1.2994276285171509,0.5,1.405674695968628
0.46833333373069763,1.2271144390106201,0.5099999904632568,1.3371297121047974
0.48750001192092896,1.18854820728302,0.5400000214576721,1.3121272325515747
0.503333330154419,1.2114653587341309,0.54666668176651,1.3164714574813843
0.47749999165534973,1.2153185606002808,0.5533333420753479,1.2458009719848633
0.5041666626930237,1.1741039752960205,0.54666668176651,1.306829810142517
0.49000000953674316,1.0980267524719238,0.5533333420753479,1.2175685167312622
0.5525000095367432,1.08187735080719,0.5766666531562805,1.238220453262329
0.47833332419395447,1.044374942779541,0.5299999713897705,1.2505989074707031
0.5174999833106995,1.0963342189788818,0.550000011920929,1.189471960067749
0.5441666841506958,1.0005555152893066,0.5600000023841858,1.2137207984924316
0.5350000262260437,1.004659652709961,0.5400000214576721,1.1981922388076782
0.5350000262260437,0.975260317325592,0.5833333134651184,1.1912308931350708
0.5450000166893005,0.8954739570617676,0.550000011920929,1.190955400466919
0.5333333611488342,0.9391900897026062,0.5333333611488342,1.2085055112838745
